,Unnamed: 0,Unnamed: 0.1,app_name,currency,price,rating_count_tot,user_rating,cont_rating,genre,supporteddevice
5160,5160,6815,LEGO® Jurassic World™,USD,4.99,602,4.0,9+,Games,37
5161,5161,6816,CLUE Bingo: Valentine’s Day,USD,0.0,497,4.5,12+,Games,43
5162,5162,6818,Spoon Pet Collector,USD,0.0,282,4.5,4+,Games,40
5163,5163,6819,大人の出会いチャット  - 出会い系 アプリ,USD,0.0,0,0.0,17+,Social Networking,37
5164,5164,6820,Miitomo,USD,0.0,23965,4.0,4+,Social Networking,37
5165,5165,6821,自らデッドボール,USD,0.0,0,0.0,12+,Games,38
5166,5166,6822,钱妈妈理财-国企投资有保障的金融理财产品！,USD,0.0,0,0.0,4+,Finance,38
5167,5167,6829,你我贷理财-基金理财工具,USD,0.0,0,0.0,17+,Finance,38
5168,5168,6830,你我贷理财-P2P理财管家,USD,0.0,0,0.0,17+,Finance,38
5169,5169,6832,Cardiograph,USD,1.99,98,4.5,4+,Health & Fitness,37
5170,5170,6833,Goal Finger,USD,0.0,169,3.0,4+,Games,38
5171,5171,6834,MP3 Music Player & Streamer for Clouds,USD,0.0,329,3.0,4+,Music,37
5172,5172,6835,Galaga Wars,USD,0.0,2129,4.5,4+,Games,37
5173,5173,6836,Pro Series Drag Racing,USD,0.0,495,3.5,12+,Games,40
5174,5174,6837,Dark Parables: Queen of Sands - A Mystery Hidden Object Game (Full),USD,6.99,184,4.5,9+,Games,38
5175,5175,6838,Hammer Bomb - Creepy Dungeon Mazes!,USD,0.0,1784,4.5,9+,Games,38
5176,5176,6839,Haunted Hotel: Phoenix - A Mystery Hidden Object Game (Full),USD,6.99,52,4.5,9+,Games,38
5177,5177,6840,Game Studio Tycoon 3 – Gaming Business Simulation,USD,4.99,58,4.5,4+,Games,37
5178,5178,6844,Fire Fu,USD,1.99,3,3.5,9+,Games,37
5179,5179,6845,Deamon's Dungeon,USD,0.0,7,4.0,4+,Games,40
5180,5180,6847,脳トレ！パターンキューブ,USD,0.0,0,0.0,4+,Games,38
5181,5181,6848,Sumikko gurashi-Puzzling Ways,USD,0.0,0,0.0,4+,Games,37
5182,5182,6849,SoundCloud Pulse: for creators,USD,0.0,240,3.0,4+,Social Networking,37
5183,5183,6850,WRIO Keyboard,USD,1.99,54,3.0,4+,Utilities,37
5184,5184,6851,バーチャル恵方巻【節分・恵方コンパス・方位】,USD,0.0,0,0.0,4+,Navigation,40
5185,5185,6852,Mods for Minecraft PC & Addons for Minecraft PE,USD,1.99,1560,4.5,4+,Utilities,37
5186,5186,6853,Fleeing the Complex,USD,0.99,15,4.5,9+,Games,43
5187,5187,6854,Real Bouncy Basketball,USD,0.0,455,4.0,4+,Games,38
5188,5188,6855,Spirits of Mystery: Chains of Promise - A Hidden Object Adventure (Full),USD,6.99,44,4.0,9+,Games,38
5189,5189,6856,Willy Wonka Slots: Vegas Casino Slot Machines,USD,0.0,17436,4.5,12+,Games,37
5190,5190,6857,スーパーブラックジャック2,USD,14.99,0,0.0,17+,Games,40
5191,5191,6858,鳥として生きた男　その壮絶な人生,USD,0.0,0,0.0,17+,Games,40
5192,5192,6859,LEGO® Ninjago: Skybound,USD,0.0,239,4.0,9+,Games,38
5193,5193,6861,謎解き窓ガラスの跡,USD,0.0,0,0.0,4+,Book,40
5194,5194,6866,AbemaTV-インターネットテレビ局,USD,0.0,28,4.0,17+,Entertainment,37
5195,5195,6867,Lost Socks: Naughty Brothers,USD,0.0,115,4.0,9+,Games,38
5196,5196,6868,LikeSo,USD,0.99,47,4.0,4+,Lifestyle,37
5197,5197,6870,"BlurEffect-Blur Photo & Video, Hide Face",USD,0.0,0,0.0,4+,Photo & Video,37
5198,5198,6872,Smashy City,USD,0.0,8742,4.5,9+,Games,38
5199,5199,6874,My Town : Stores,USD,2.99,127,4.0,4+,Entertainment,37
5200,5200,6875,GeoBots VR,USD,0.99,13,4.0,4+,Games,25
5201,5201,6876,素飛び,USD,0.0,0,0.0,4+,Games,38
5202,5202,6877,UDONちゅるん,USD,0.0,3,5.0,4+,Games,38
5203,5203,6879,借金勇者~そして完済へ…,USD,0.0,0,0.0,4+,Games,38
5204,5204,6883,Clash of Richers 3 （城市富翁3）,USD,0.0,0,0.0,9+,Games,37
5205,5205,6886,えほう - 最強の恵方コンパス,USD,0.0,0,0.0,4+,Navigation,37
5206,5206,6887,Bike Traffic Rider an Extreme Real Endless Road Racer Racing Game,USD,0.0,1052,5.0,4+,Games,38
5207,5207,6888,Apestorm: Full Bananas,USD,1.99,3,2.5,9+,Games,38
5208,5208,6889,Super Arc Light,USD,1.99,1246,4.0,4+,Games,40
5209,5209,6891,Patchwork The Game,USD,2.99,346,4.0,4+,Games,37
5210,5210,6892,Street Fighter V Official Frame Data App,USD,1.99,34,2.0,4+,Entertainment,37
5211,5211,6893,Mathpix - Solve and graph math using pictures,USD,0.0,83,3.5,4+,Education,37
5212,5212,6894,Mr. Crab 2,USD,0.0,989,4.0,4+,Games,37
5213,5213,6895,Flick Rugby 16,USD,0.0,57,4.5,4+,Games,38
5214,5214,6896,Finding Dory: Just Keep Swimming,USD,3.99,93,3.5,4+,Entertainment,38
5215,5215,6897,Combo Critters,USD,0.0,2196,4.5,4+,Games,37
5216,5216,6898,Driving School 2016,USD,0.0,26685,4.5,4+,Games,37
5217,5217,6899,CATTCH,USD,1.99,40,4.5,4+,Games,38
5218,5218,6900,Trio,USD,0.0,300,4.0,4+,Games,40
5219,5219,6901,80s Arcade Nes Games : Best Retro Collection,USD,1.99,362,1.0,4+,Entertainment,37
5220,5220,6905,Inner Circle,USD,0.0,3,4.5,4+,Games,40
5221,5221,6906,PROF - 共通点で楽しむSNS,USD,0.0,0,0.0,17+,Photo & Video,37
5222,5222,6907,恋する幽霊-カレシ、死んでます。-,USD,0.0,0,0.0,9+,Games,40
5223,5223,6909,電球でテニスしてみた-無料で遊べるミニゲーム,USD,0.0,0,0.0,4+,Games,40
5224,5224,6913,The Bomb!,USD,0.0,74,4.0,4+,Games,38
5225,5225,6914,IAmNaughty – Dating App to Meet New People Online,USD,0.0,463,3.0,17+,Social Networking,38
5226,5226,6916,Twisty Wheel,USD,0.0,3148,4.5,4+,Games,40
5227,5227,6917,Colorcube,USD,0.99,119,4.5,4+,Games,37
5228,5228,6918,Muslim Emoji,USD,0.0,62,3.5,4+,Entertainment,37
5229,5229,6920,Mystery Trackers: Winterpoint Tragedy - A Hidden Object Adventure (Full),USD,6.99,91,4.0,9+,Games,38
5230,5230,6921,A.P.E.X,USD,0.0,96,4.5,4+,Games,38
5231,5231,6923,ぼくのボッタクリBAR2 -全国制覇篇-,USD,0.0,0,0.0,17+,Games,38
5232,5232,6924,Flutter: Starlight,USD,0.0,1714,4.5,4+,Games,37
5233,5233,6927,ロボはつらいよ。～フルボッコタワー～アクション育成強化ゲーム！,USD,0.0,0,0.0,9+,Games,37
5234,5234,6928,VR Roller Coaster for Google Cardboard,USD,0.0,266,3.5,4+,Games,38
5235,5235,6934,Trapdoors,USD,0.0,133,3.5,4+,Games,40
5236,5236,6936,My Sweet Farm,USD,0.0,17,4.5,4+,Games,40
5237,5237,6937,WordBrain 2,USD,0.0,4577,4.5,4+,Games,38
5238,5238,6938,HISTORY Vault,USD,0.0,239,4.0,12+,Entertainment,37
5239,5239,6939,Quartz • News in a whole new way,USD,0.0,1267,4.0,12+,News,37
5240,5240,6941,Stirfry Stunts – We Bare Bears Cooking Game Starring Chef Ice Bear,USD,0.0,525,4.0,4+,Games,38
5241,5241,6943,Sparkwave,USD,0.0,170,3.5,4+,Games,37
5242,5242,6945,Tennis Bits,USD,0.0,316,4.0,4+,Games,38
5243,5243,6947,1000m Zombie Escape!,USD,0.0,85,4.0,9+,Games,37
5244,5244,6948,PINKFONG 123 Numbers,USD,0.0,17,4.5,4+,Education,37
5245,5245,6951,Jewel Mania: Valentine's,USD,0.0,135,4.0,4+,Games,43
5246,5246,6952,マンガモンスター 　無料マンガ/無料本/人気マンガ,USD,0.0,0,0.0,17+,Book,37
5247,5247,6953,Foodie - Delicious Camera for Food,USD,0.0,144,3.5,4+,Photo & Video,37
5248,5248,6957,Push the Arrow,USD,0.0,62,3.0,4+,Games,38
5249,5249,6958,The Build Battle : Mini Game With Worldwide Multiplayer,USD,0.99,167,4.0,9+,Games,43
5250,5250,6960,Weather by Tinybop,USD,2.99,33,4.0,4+,Education,38
5251,5251,6961,Nicki Minaj: The Empire,USD,0.0,5196,4.5,12+,Music,38
5252,5252,6962,Road to be King,USD,0.0,158,4.5,9+,Games,38
5253,5253,6963,Danse Macabre: Thin Ice - A Mystery Hidden Object Game (Full),USD,6.99,52,4.5,9+,Games,37
5254,5254,6966,Catch Rate,USD,0.0,691,4.0,4+,Games,37
5255,5255,6968,League of Legends Friends,USD,0.0,420,3.5,4+,Social Networking,37
5256,5256,6969,謎解きあの人からメール,USD,0.0,0,0.0,4+,Book,38
5257,5257,6970,Go! No. MM! Even amateur exit the record?,USD,0.0,0,0.0,4+,Games,38
5258,5258,6972,LEAD ZAQ Battle Version,USD,0.0,0,0.0,4+,Games,38
5259,5259,6973,アニメスタジオ物語,USD,4.99,0,0.0,4+,Games,38
5260,5260,6974,番茄电玩城,USD,0.0,0,0.0,17+,Games,38
5261,5261,6976,主播炸金花,USD,0.0,0,0.0,17+,Games,40
5262,5262,6980,Crime City Real Action Simulator Theft kill shooting- sniper game,USD,0.0,105,3.0,17+,Games,40
5263,5263,6983,Star Knight,USD,0.99,354,4.5,12+,Games,38
5264,5264,6986,Fear for Sale: City of the Past HD - A Hidden Object Mystery (Full),USD,6.99,46,4.5,9+,Games,24
5265,5265,6987,Dream City: Metropolis,USD,0.0,2181,4.0,4+,Games,38
5266,5266,6988,Protect The Planet,USD,0.0,86,4.0,4+,Games,43
5267,5267,6989,針の穴,USD,0.0,0,0.0,4+,Games,38
5268,5268,6990,ビルホッピング,USD,0.0,0,0.0,4+,Games,38
5269,5269,6992,Diner Dynasty,USD,0.0,342,4.0,4+,Games,37
5270,5270,6994,Anime Studio Story,USD,4.99,65,4.5,4+,Games,38
5271,5271,6996,iFleeing,USD,0.99,69,2.5,4+,Games,38
5272,5272,7001,State Council - Official Chinese government app,USD,0.0,25,4.0,4+,News,38
5273,5273,7002,iFleeing!,USD,0.99,0,0.0,4+,Games,37
5274,5274,7005,Chocolate Candy Party - Fudge Madness,USD,0.0,66,3.5,4+,Games,38
5275,5275,7008,iLive Pix - Spice Up Your Screen.,USD,1.99,117,2.0,9+,Lifestyle,37
5276,5276,7009,ChatMate for WhatsApp,USD,2.99,148,4.0,4+,Social Networking,24
5277,5277,7010,Romulus APUSH Review,USD,3.99,28,3.5,4+,Education,37
5278,5278,7012,"Word Flow Keyboard - GIF, swipe, custom theme",USD,0.0,3213,4.0,4+,Utilities,37
5279,5279,7013,SongFlip - Free Music Streamer,USD,0.0,5004,4.5,4+,Music,37
5280,5280,7015,Kill the Plumber World,USD,2.99,69,4.0,12+,Games,43
5281,5281,7017,Fix My Car: Classic Muscle Mods Mechanic - Junkyard Blitz!,USD,1.99,26,4.5,4+,Games,40
5282,5282,7018,Animately - Live Wallpapers,USD,1.99,233,1.5,4+,Entertainment,37
5283,5283,7019,おやじが跳ぶ,USD,0.0,0,0.0,4+,Games,40
5284,5284,7025,ナイトメアハーレム 女性向け恋愛ゲーム！乙女げーむ,USD,0.0,0,0.0,17+,Games,37
5285,5285,7028,Wooden Block Puzzle - Wood jigsaw fit 1010 matrix,USD,0.0,44237,4.5,4+,Games,37
5286,5286,7030,競馬予想 アプリ！馬券予想で収支アップ！競馬 jra 攻略！,USD,0.0,0,0.0,17+,Entertainment,37
5287,5287,7031,Ice Road Trucker Parking Simulator 2 a Real Monster Truck Car Park Racing Game,USD,0.0,228,4.5,4+,Games,38
5288,5288,7032,Pop The Circle!,USD,0.0,304,4.0,4+,Games,38
5289,5289,7033,Pocket Rush,USD,0.0,85,4.0,12+,Games,38
5290,5290,7034,Golf Island,USD,0.0,702,4.5,4+,Games,38
5291,5291,7036,金钱谷软件-活期手机金融投资理财平台!,USD,0.0,0,0.0,4+,Finance,38
5292,5292,7037,Cookie Cats - a singing puzzle adventure,USD,0.0,3687,5.0,4+,Games,38
5293,5293,7038,AirParrot Remote,USD,7.99,17,2.5,4+,Photo & Video,37
5294,5294,7045,FixYou-無料でチャットトークができるSNSマッチングアプリ,USD,0.0,0,0.0,17+,Social Networking,37
5295,5295,7046,FINAL FANTASY BRAVE EXVIUS,USD,0.0,28187,4.5,12+,Games,40
5296,5296,7047,Stickman Forest Swing,USD,0.0,18,3.5,4+,Games,40
5297,5297,7048,No Limit Racer,USD,0.0,40,3.5,4+,Games,40
5298,5298,7049,Dream Defense,USD,0.0,432,4.5,12+,Games,37
5299,5299,7052,لغز الماضي - اربع اجزاء,USD,1.99,11,4.0,4+,Games,38
5300,5300,7053,Simulator Hoverboard,USD,0.0,2198,2.0,4+,Games,40
5301,5301,7055,WordWhizzle,USD,0.0,56054,4.5,4+,Games,37
5302,5302,7056,Delish Eatmoji Keyboard,USD,0.0,154,2.5,4+,Food & Drink,37
5303,5303,7057,minimize,USD,2.99,37,4.0,4+,Games,37
5304,5304,7060,花札Online,USD,0.0,0,0.0,12+,Games,40
5305,5305,7062,Pokémon Duel,USD,0.0,7868,3.5,4+,Games,38
5306,5306,7069,Blitzrechnen 2. Klasse - Mathe lernen in der Grundschule mit Klett nach dem offiziellen Lehrplan,USD,3.99,0,0.0,4+,Education,40
5307,5307,7070,Summer Vacation - Fun at the Beach,USD,0.0,144,4.0,4+,Games,38
5308,5308,7073,Custom Cam,USD,1.99,5,1.5,4+,Photo & Video,37
5309,5309,7074,Soundtrack Attack - Steven Universe Rhythm Runner,USD,0.0,1872,4.0,9+,Games,40
5310,5310,7079,The Walking Dead: Michonne - A Telltale Miniseries,USD,4.99,303,3.0,17+,Games,38
5311,5311,7082,Dot Empires,USD,0.0,47,2.5,9+,Games,38
5312,5312,7086,CelebrityCamera!,USD,0.0,0,0.0,4+,Entertainment,37
5313,5313,7087,"I, Viking",USD,0.0,447,4.5,12+,Games,37
5314,5314,7091,Mekorama,USD,0.0,8157,4.5,4+,Games,40
5315,5315,7092,Save Dan,USD,0.0,571,4.0,12+,Games,37
5316,5316,7093,Asterix and Friends,USD,0.0,219,4.5,9+,Games,38
5317,5317,7094,Oh She Glows - Healthy Plant-Based Recipes,USD,1.99,764,5.0,4+,Food & Drink,37
5318,5318,7095,Mystery Case Files: Key To Ravenhearst - A Mystery Hidden Object Game (Full),USD,6.99,134,4.5,9+,Games,37
5319,5319,7096,Droppy Balls!,USD,0.0,791,4.5,4+,Games,38
5320,5320,7097,Redemption Cemetery: Clock of Fate - A Mystery Hidden Object Game (Full),USD,6.99,53,4.0,9+,Games,37
5321,5321,7098,Off the Record: Liberty Stone - A Mystery Hidden Object Game (Full),USD,6.99,57,4.0,9+,Games,37
5322,5322,7103,【難問謎解き】ねこ神様はクイズ好き？,USD,0.0,0,0.0,4+,Book,37
5323,5323,7106,永生劫 — 单机回合仙侠RPG,USD,0.0,13,5.0,12+,Games,37
5324,5324,7108,Wizard Swipe,USD,0.0,226,4.5,4+,Games,40
5325,5325,7109,Build Away! - Idle City Game,USD,0.0,3065,4.5,4+,Games,37
5326,5326,7111,Subliminal Realms: The Masterpiece HD - A Hidden Object Mystery (Full),USD,6.99,115,4.5,9+,Games,24
5327,5327,7112,Busy Water,USD,3.99,13,3.5,4+,Education,37
5328,5328,7113,Final Cut: Fame Fatale - A Hidden Object Adventure (Full),USD,6.99,57,3.5,9+,Games,38
5329,5329,7114,Pixomatic - layer based photo editor,USD,4.99,1396,4.5,12+,Photo & Video,37
5330,5330,7115,Circle Affinity,USD,0.0,140,4.5,9+,Games,43
5331,5331,7118,LOUD on Planet X,USD,2.99,23,3.0,12+,Games,40
5332,5332,7121,理财咖(管家版)-金融投资理财产品多样的手机理财工具!,USD,0.0,0,0.0,4+,Finance,38
5333,5333,7122,Pug's Quest,USD,2.99,38,4.0,12+,Games,40
5334,5334,7123,Arcadecraft,USD,0.99,21,3.5,9+,Games,37
5335,5335,7124,Romwe shopping- Fashion Clothing for women,USD,0.0,8558,5.0,4+,Shopping,37
5336,5336,7125,Brick Rage - Not for the Weak Heart,USD,0.0,108,4.0,4+,Games,38
5337,5337,7127,ねことダンボール,USD,0.0,0,0.0,9+,Games,40
5338,5338,7129,Garfield: My BIG FAT Diet,USD,0.0,236,4.0,4+,Games,38
5339,5339,7130,Jumping Balls!,USD,0.0,225,4.0,4+,Games,38
5340,5340,7131,VPN Pro | Lifetime Proxy & Best VPN by Betternet,USD,49.99,207,4.5,4+,Business,37
5341,5341,7132,Qu'est-ce que je sais vraiment ?,USD,0.0,0,0.0,4+,Entertainment,37
5342,5342,7133,Heavy Metal Tennis Training,USD,0.0,107,3.0,9+,Games,40
5343,5343,7134,Fire and Fury: English Civil War,USD,1.99,5,4.0,12+,Games,38
5344,5344,7135,FabFocus - portraits with depth and bokeh,USD,3.99,244,4.0,4+,Photo & Video,25
5345,5345,7136,The Curio Society: Eclipse over Mesina HD - A Hidden Object Mystery (Full),USD,6.99,71,4.0,9+,Games,24
5346,5346,7137,Stack,USD,0.0,69368,4.5,4+,Games,40
5347,5347,7138,WKC Dog Show 2017,USD,0.0,30,2.5,17+,Sports,37
5348,5348,7140,Iron Mission- classic arcade shoot'em up,USD,0.0,14,3.0,9+,Games,40
5349,5349,7142,美播 - 玩不尽的真人游戏,USD,0.0,1,5.0,17+,Social Networking,37
5350,5350,7143,烈焰王座-称霸魔法帝国的策略游戏,USD,0.0,0,0.0,9+,Games,38
5351,5351,7144,ナニワ金融道　全巻無料のマンガアプリ,USD,0.0,1,4.0,17+,Book,37
5352,5352,7145,ねこあわせ。,USD,0.0,0,0.0,4+,Games,38
5353,5353,7146,こっち見んなwww,USD,0.0,0,0.0,4+,Games,38
5354,5354,7147,マイにゃんカフェ,USD,0.0,0,0.0,4+,Games,38
5355,5355,7148,Police Chase Race,USD,0.0,59,4.0,4+,Games,38
5356,5356,7149,Galaxy Reavers-Space Strategy game(RTS),USD,0.0,2778,4.5,4+,Games,37
5357,5357,7151,Barbie Dreamtopia - Magical Hair,USD,0.0,1079,4.5,4+,Entertainment,38
5358,5358,7152,Furniture Mod PE,USD,1.99,63,1.5,4+,Games,38
5359,5359,7153,One Tap Tennis,USD,0.0,779,4.0,4+,Games,38
5360,5360,7157,Stack the States® 2,USD,2.99,158,4.5,4+,Education,37
5361,5361,7158,Cops - On Patrol,USD,0.0,151,3.5,4+,Games,25
5362,5362,7159,Animation Throwdown: The Quest for Cards,USD,0.0,18141,4.5,17+,Games,38
5363,5363,7163,謎解き赤い封筒,USD,0.0,0,0.0,9+,Book,38
5364,5364,7170,Live Wallpapers & Themes Free - Moving Backgrounds,USD,0.0,708,4.5,4+,Lifestyle,37
5365,5365,7171,"When you clear one,million yen CHANCE!!",USD,0.0,0,0.0,17+,Games,38
5366,5366,7173,Tennis Club Story,USD,4.99,22,4.5,4+,Games,38
5367,5367,7174,Stretch Dungeon,USD,0.0,1087,4.0,9+,Games,40
5368,5368,7178,PAW Patrol Pups Take Flight HD,USD,4.99,59,3.0,4+,Education,24
5369,5369,7179,PAW Patrol Pups Take Flight,USD,2.99,15,1.5,4+,Education,38
5370,5370,7180,Drive Simulator 2016,USD,1.99,19,4.5,4+,Games,37
5371,5371,7181,Bouncing Ball 2,USD,0.0,128,4.0,4+,Games,38
5372,5372,7182,Risky Road,USD,0.0,4226,4.5,4+,Games,40
5373,5373,7184,Hovercraft: Takedown - Custom Combat Cars,USD,0.0,15290,4.5,9+,Games,38
5374,5374,7187,どうして私じゃダメなの？,USD,0.0,0,0.0,4+,Games,38
5375,5375,7190,Suppin Detective: Expose their true visage!,USD,0.0,0,0.0,12+,Entertainment,40
5376,5376,7194,Car Factory Parking Simulator a Real Garage Repair Shop Racing Game,USD,0.0,253,4.0,4+,Games,38
5377,5377,7195,NCIS: Hidden Crimes,USD,0.0,4222,4.5,12+,Games,37
5378,5378,7196,Google Trips – Travel planner,USD,0.0,329,3.0,4+,Travel,37
5379,5379,7197,Immortal Love: Letter From The Past Collector's Edition - A Magical Hidden Object Game (Full),USD,6.99,82,4.0,9+,Games,37
5380,5380,7198,Logic Traces,USD,0.0,228,4.5,4+,Games,40
5381,5381,7199,Sable Maze: Twelve Fears HD - A Mystery Hidden Object Game (Full),USD,6.99,83,3.0,9+,Games,24
5382,5382,7200,AI • Scry: a remote viewing application powered by an alien psyche.,USD,0.99,17,3.0,4+,Entertainment,38
5383,5383,7201,ThemeKit,USD,1.99,452,3.5,4+,Utilities,37
5384,5384,7204,[GP]アナザーゴッドハーデス-奪われたZEUSver.-(パチスロゲーム),USD,0.0,0,0.0,12+,Games,40
5385,5385,7206,Anitore EX ～Let's train together！～,USD,4.99,0,0.0,9+,Health & Fitness,38
5386,5386,7209,壊して！無限ドリルランド,USD,0.0,0,0.0,4+,Games,40
5387,5387,7210,Handbrake Valet,USD,0.0,1187,4.0,4+,Games,37
5388,5388,7211,彼女の涙が僕を人間にした,USD,0.0,0,0.0,12+,Games,38
5389,5389,7212,INKS.,USD,1.99,2869,4.5,4+,Games,37
5390,5390,7214,Ominous Objects: Trail of Time HD (Full),USD,6.99,34,3.5,9+,Games,24
5391,5391,7215,Dark Dimensions: Shadow Pirouette HD - A Scary Hidden Object Game (Full),USD,6.99,86,3.0,9+,Games,24
5392,5392,7216,Sheenoji - The Charlie Sheen Keyboard,USD,0.99,18,3.5,17+,Entertainment,37
5393,5393,7217,Wildfulness - Unwind in nature and calm your mind,USD,2.99,70,4.0,4+,Health & Fitness,37
5394,5394,7218,Escape Game : Escape from Okinawa,USD,0.0,2,5.0,4+,Games,38
5395,5395,7219,脱出ゲーム 心霊学校からの脱出,USD,0.0,0,0.0,12+,Games,38
5396,5396,7221,【負けるが勝ち？】少数派に入れば勝利の7Beget,USD,0.0,0,0.0,17+,Games,37
5397,5397,7223,Multiplayer for Minecraft PE Server Pocket Edition,USD,1.99,917,4.5,4+,Entertainment,37
5398,5398,7234,The Enchanted Books,USD,2.99,119,4.5,4+,Games,40
5399,5399,7237,CITB MAP HS&E test 2016,USD,5.99,0,0.0,12+,Education,37
5400,5400,7239,CITB op/spec HS&E test 2016,USD,5.99,0,0.0,12+,Education,37
5401,5401,7240,NEO TURF MASTERS,USD,2.99,96,4.5,4+,Games,38
5402,5402,7241,Pugmoji sticker keyboard by The BatPug,USD,1.99,76,3.5,4+,Utilities,37
5403,5403,7242,SkillTwins Football Game,USD,0.0,332,4.5,4+,Games,38
5404,5404,7244,Haunted Legends: The Secret of Life - A Mystery Hidden Object Game (Full),USD,6.99,69,4.5,9+,Games,37
5405,5405,7245,Tiny Sea Adventure,USD,0.0,87,3.5,4+,Games,40
5406,5406,7246,Bumper Jump,USD,0.0,166,4.5,4+,Games,37
5407,5407,7247,Win the White House,USD,0.0,123,3.5,4+,Education,24
5408,5408,7248,Wellbeyond Meditation for Kids,USD,0.0,36,4.0,4+,Health & Fitness,37
5409,5409,7250,Benzomoji,USD,0.99,22,5.0,12+,Entertainment,37
5410,5410,7251,Vetmoji,USD,1.99,40,3.0,4+,Entertainment,37
5411,5411,7252,Justmoji,USD,1.99,914,5.0,9+,Entertainment,37
5412,5412,7254,Vector 2,USD,0.0,554,4.5,9+,Games,37
5413,5413,7255,Mods for Pc & Addons for Minecraft Pocket Edition,USD,1.99,2419,4.5,4+,Entertainment,37
5414,5414,7258,GhostCodes - a discovery app for Snapchat,USD,0.0,1313,4.5,12+,Social Networking,37
5415,5415,7259,Evil Dead: Endless Nightmare,USD,0.0,171,4.5,17+,Games,37
5416,5416,7260,Lemon Lumberjack's Letter Mill,USD,0.0,34,4.5,4+,Education,37
5417,5417,7261,KleptoCats,USD,0.0,13300,4.5,4+,Games,37
5418,5418,7262,僕の妹が死んだ。,USD,0.0,0,0.0,9+,Games,37
5419,5419,7263,Monster Busters: Link Flash,USD,0.0,42,4.5,4+,Games,40
5420,5420,7264,Dog Mendonca,USD,4.99,24,3.5,12+,Games,38
5421,5421,7265,Les Anges,USD,0.0,0,0.0,17+,Entertainment,37
5422,5422,7266,Sudoku Pro Edition,USD,2.99,56,3.5,4+,Games,40
5423,5423,7267,Leap Day,USD,0.0,3763,4.5,4+,Games,37
5424,5424,7268,Walls & Balls,USD,0.0,110,4.0,4+,Games,25
5425,5425,7270,Note Rush: Learn Music Sight Reading + Piano Notes,USD,3.99,45,4.5,4+,Games,38
5426,5426,7272,ROMANCING SAGA 2,USD,17.99,58,4.0,12+,Games,38
5427,5427,7276,Teeter – Endless Arcade Balancer,USD,0.0,50,4.0,4+,Games,37
5428,5428,7277,RPG 偽りの物語 / ドット絵ロールプレイングゲーム,USD,0.99,0,0.0,4+,Games,38
5429,5429,7278,Fake Message - Make a fake lock screen,USD,0.99,6,3.0,4+,Entertainment,37
5430,5430,7279,Gravity Square!,USD,0.0,58,2.5,4+,Games,38
5431,5431,7280,My Town : School,USD,2.99,138,4.0,4+,Entertainment,38
5432,5432,7282,Black Hole Joyrider,USD,0.99,8,2.5,4+,Games,43
5433,5433,7283,Mersenne Melodic Percussion Synthesizer,USD,5.99,17,4.5,4+,Music,24
5434,5434,7287,Letter Soup - Word Game,USD,0.0,18358,4.5,4+,Games,37
5435,5435,7288,金のフレーズ 〜「新TOEIC®TEST 出る単特急 金のフレーズ」収録 〜,USD,4.99,0,0.0,4+,Education,37
5436,5436,7289,Figure Skater - Girls Makeup & Dressup Salon Game,USD,1.99,6,5.0,4+,Games,40
5437,5437,7293,脳トレ物理パズル【キタコレ！】～IQの限界に挑めるパズルゲーム～ktkr,USD,0.0,0,0.0,4+,Games,38
5438,5438,7298,Folioscope,USD,0.0,339,4.5,12+,Entertainment,37
5439,5439,7299,Fear the Walking Dead: Dead Run–Tactical Runner,USD,0.0,2533,4.5,17+,Games,37
5440,5440,7301,Journey of 1000 Stars,USD,1.99,22,4.5,4+,Games,43
5441,5441,7303,Versus Run,USD,0.0,766,4.5,4+,Games,40
5442,5442,7305,Puzzlepops!,USD,1.99,19,5.0,4+,Games,37
5443,5443,7308,Shopping Mall Car Parking Simulator a Real Driving Racing Game,USD,0.0,205,4.0,4+,Games,38
5444,5444,7309,Alchemic Maze,USD,2.99,17,5.0,4+,Games,37
5445,5445,7311,Card Wars Kingdom - Adventure Time,USD,0.0,4283,3.5,12+,Games,38
5446,5446,7312,DreamWorks Friends - get ready for the day!,USD,1.99,17,5.0,4+,Education,37
5447,5447,7313,Chameleon Run,USD,1.99,4580,4.5,4+,Games,38
5448,5448,7318,Minescape,USD,0.0,84,3.5,4+,Games,37
5449,5449,7319,King of Avalon: Dragon Warfare,USD,0.0,3326,4.0,9+,Games,40
5450,5450,7325,鬼畜三国-红将觉醒,USD,0.0,0,0.0,12+,Games,40
5451,5451,7326,轩辕剑叁外传之天之痕-正版经典仙侠授权,USD,0.0,0,0.0,12+,Games,40
5452,5452,7327,Crazy Truck!,USD,0.0,14,4.0,4+,Games,38
5453,5453,7328,live.ly - live video streaming,USD,0.0,4145,3.5,12+,Social Networking,37
5454,5454,7331,Final Kick VR - Virtual Reality free soccer game for Google Cardboard,USD,0.0,18,4.0,4+,Games,40
5455,5455,7333,Train Kit,USD,2.99,66,4.0,4+,Games,37
5456,5456,7335,Crypt of the NecroDancer Pocket Edition,USD,4.99,247,4.5,12+,Games,37
5457,5457,7336,Hackers - Join the Cyberwar!,USD,0.0,1759,4.5,9+,Games,37
5458,5458,7337,Disney Princess: Charmed Adventures,USD,0.0,164,3.5,4+,Entertainment,37
5459,5459,7338,Guild of Dungeoneering,USD,5.99,1232,4.5,12+,Games,37
